ts,seq,#ID,S,V,I,Vp,Ip,per,VA,W,VAE,WE,PF,0,0,StatusCode
106997,30,0,1,567658,86972,7251,178133,16403,316,	382,3160,	3814,13685,0,0,14
107085,31,1,0,578780,1289,7345,7766,16403,5,	0,48,	0,0,0,0,14
107151,32,2,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
107210,33,3,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
107272,34,4,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
107331,35,5,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
ts,seq,#ID,S,V,I,Vp,Ip,per,VA,W,VAE,WE,PF,0,0,StatusCode
117989,36,0,1,565291,87536,7259,178814,16403,316,	382,3475,	4194,13685,0,0,0
118077,37,1,0,586986,1327,7345,7577,16403,5,	0,54,	0,0,0,0,14
118142,38,2,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
118202,39,3,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
118261,40,4,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
118323,41,5,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
ts,seq,#ID,S,V,I,Vp,Ip,per,VA,W,VAE,WE,PF,0,0,StatusCode
127983,42,0,1,565512,87221,7263,178684,16405,316,	382,3162,	3816,13685,0,0,10
128073,43,1,0,585368,1328,7347,7834,16403,5,	0,49,	0,0,0,0,14
128139,44,2,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
128198,45,3,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
128258,46,4,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
128319,47,5,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
ts,seq,#ID,S,V,I,Vp,Ip,per,VA,W,VAE,WE,PF,0,0,StatusCode
137979,48,0,1,564828,86923,7264,177814,16403,316,	381,3163,	3818,13478,0,0,0
138067,49,1,0,587579,1286,7348,7542,16403,5,	0,49,	0,0,0,0,14
138133,50,2,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
138192,51,3,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
138254,52,4,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
138313,53,5,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
ts,seq,#ID,S,V,I,Vp,Ip,per,VA,W,VAE,WE,PF,0,0,StatusCode
147974,54,0,1,564622,87122,7270,179653,16403,317,	383,3167,	3822,13642,0,0,0
148060,55,1,0,587647,1358,7356,7364,16403,5,	0,49,	0,0,0,0,14
148125,56,2,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
148187,57,3,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
148246,58,4,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
148307,59,5,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
ts,seq,#ID,S,V,I,Vp,Ip,per,VA,W,VAE,WE,PF,0,0,StatusCode
157966,60,0,1,565384,87556,7265,178087,16403,316,	382,3165,	3821,13685,0,0,0
158054,61,1,0,587351,1366,7353,8239,16403,5,	0,49,	0,0,0,0,14
158119,62,2,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
158179,63,3,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
158240,64,4,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
158300,65,5,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
ts,seq,#ID,S,V,I,Vp,Ip,per,VA,W,VAE,WE,PF,0,0,StatusCode
167962,66,0,1,564589,87030,7254,177509,16403,316,	381,3163,	3817,13478,0,0,10
168050,67,1,0,585488,1340,7346,7791,16405,4,	0,49,	0,0,0,0,14
168116,68,2,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
168175,69,3,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
168237,70,4,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
168296,71,5,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
ts,seq,#ID,S,V,I,Vp,Ip,per,VA,W,VAE,WE,PF,0,0,StatusCode
177958,72,0,1,565345,87215,7249,177122,16407,316,	382,3163,	3817,13685,0,0,0
178046,73,1,0,586899,1347,7341,9809,16405,5,	0,49,	0,0,0,0,14
178112,74,2,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
178171,75,3,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
178231,76,4,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
178292,77,5,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
ts,seq,#ID,S,V,I,Vp,Ip,per,VA,W,VAE,WE,PF,0,0,StatusCode
187957,78,0,1,564329,86803,7257,179670,16407,316,	382,3163,	3818,13685,0,0,0
188045,79,1,0,587693,1337,7347,8885,16403,5,	0,49,	0,0,0,0,14
188110,80,2,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
188170,81,3,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
188231,82,4,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
188291,83,5,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
ts,seq,#ID,S,V,I,Vp,Ip,per,VA,W,VAE,WE,PF,0,0,StatusCode
197953,84,0,1,562358,87198,7241,179142,16405,316,	381,3161,	3815,13478,0,0,10
198041,85,1,0,585971,1330,7346,7755,16403,5,	0,49,	0,0,0,0,14
198107,86,2,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
198168,87,3,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
198227,88,4,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
198287,89,5,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
ts,seq,#ID,S,V,I,Vp,Ip,per,VA,W,VAE,WE,PF,0,0,StatusCode
207947,90,0,1,564885,87232,7251,178639,16403,316,	382,3161,	3816,13685,0,0,10
208035,91,1,0,586436,1327,7342,8290,16403,5,	0,49,	0,0,0,0,14
208101,92,2,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
208162,93,3,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
208222,94,4,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
208283,95,5,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
ts,seq,#ID,S,V,I,Vp,Ip,per,VA,W,VAE,WE,PF,0,0,StatusCode
217942,96,0,1,564305,87337,7262,178889,16401,316,	382,3163,	3819,13685,0,0,0
218030,97,1,0,587595,1308,7346,6884,16403,5,	0,49,	0,0,0,0,14
218095,98,2,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
218155,99,3,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
218216,100,4,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
218277,101,5,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
ts,seq,#ID,S,V,I,Vp,Ip,per,VA,W,VAE,WE,PF,0,0,StatusCode
227936,102,0,1,565120,87024,7257,176814,16401,316,	382,3166,	3821,13685,0,0,0
228026,103,1,0,586509,1316,7356,8002,16403,5,	0,49,	0,0,0,0,14
228091,104,2,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
228153,105,3,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
228214,106,4,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
228276,107,5,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
ts,seq,#ID,S,V,I,Vp,Ip,per,VA,W,VAE,WE,PF,0,0,StatusCode
237932,108,0,1,565228,86875,7265,178217,16403,317,	383,3169,	3825,13642,0,0,10
238020,109,1,0,581181,1350,7357,8054,16403,5,	0,49,	0,0,0,0,14
238088,110,2,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
238149,111,3,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
238211,112,4,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
238272,113,5,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
ts,seq,#ID,S,V,I,Vp,Ip,per,VA,W,VAE,WE,PF,0,0,StatusCode
247928,114,0,1,566970,87295,7271,178874,16403,318,	383,3173,	3829,13393,0,0,0
248016,115,1,0,587583,1348,7359,7011,16403,5,	0,49,	0,0,0,0,14
248082,116,2,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
248143,117,3,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
248205,118,4,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
248266,119,5,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
ts,seq,#ID,S,V,I,Vp,Ip,per,VA,W,VAE,WE,PF,0,0,StatusCode
257921,120,0,1,560064,87049,7323,179120,16405,314,	379,3145,	3803,13563,0,0,10
258011,121,1,0,577575,1302,7454,8067,16403,5,	0,48,	0,0,0,0,14
258076,122,2,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
258138,123,3,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
258199,124,4,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
258260,125,5,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
ts,seq,#ID,S,V,I,Vp,Ip,per,VA,W,VAE,WE,PF,0,0,StatusCode
267915,126,0,1,565487,87388,7292,180400,16403,315,	381,3137,	3794,13728,0,0,10
268005,127,1,0,578221,1356,7417,7846,16403,5,	0,49,	0,0,0,0,14
268070,128,2,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
268132,129,3,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
268193,130,4,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
268255,131,5,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
ts,seq,#ID,S,V,I,Vp,Ip,per,VA,W,VAE,WE,PF,0,0,StatusCode
277911,132,0,1,562181,86900,7248,178861,16403,314,	379,3144,	3795,13563,0,0,0
277999,133,1,0,583766,1307,7388,7568,16403,5,	0,49,	0,0,0,0,14
278065,134,2,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
278126,135,3,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
278188,136,4,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
278249,137,5,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
ts,seq,#ID,S,V,I,Vp,Ip,per,VA,W,VAE,WE,PF,0,0,StatusCode
287905,138,0,1,565435,87635,7225,177780,16403,316,	382,3153,	3803,13685,0,0,0
287993,139,1,0,586467,1299,7377,8107,16403,5,	0,48,	0,0,0,0,14
288059,140,2,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
288120,141,3,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
288182,142,4,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
288243,143,5,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
ts,seq,#ID,S,V,I,Vp,Ip,per,VA,W,VAE,WE,PF,0,0,StatusCode
297900,144,0,1,562244,86953,7252,178534,16405,315,	380,3146,	3799,13520,0,0,10
297988,145,1,0,578865,1330,7388,7818,16403,5,	0,49,	0,0,0,0,14
298055,146,2,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
298117,147,3,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
298178,148,4,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
298240,149,5,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
ts,seq,#ID,S,V,I,Vp,Ip,per,VA,W,VAE,WE,PF,0,0,StatusCode
307894,150,0,1,561256,86340,7274,178860,16405,314,	379,3142,	3794,13563,0,0,10
307984,151,1,0,578475,1320,7406,8153,16403,4,	0,49,	0,0,0,0,14
308049,152,2,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
308111,153,3,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
308172,154,4,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
308234,155,5,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
ts,seq,#ID,S,V,I,Vp,Ip,per,VA,W,VAE,WE,PF,0,0,StatusCode
317890,156,0,1,561145,86840,7254,180646,16405,314,	379,3144,	3797,13563,0,0,0
317978,157,1,0,584677,1294,7389,7347,16403,5,	0,49,	0,0,0,0,14
318044,158,2,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
318105,159,3,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
318167,160,4,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
318228,161,5,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
ts,seq,#ID,S,V,I,Vp,Ip,per,VA,W,VAE,WE,PF,0,0,StatusCode
327886,162,0,1,562466,87540,7256,178141,16405,315,	381,3146,	3803,13728,0,0,10
327974,163,1,0,578974,1326,7405,8514,16401,5,	0,48,	0,0,0,0,14
328042,164,2,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
328103,165,3,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
328165,166,4,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
328226,167,5,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
ts,seq,#ID,S,V,I,Vp,Ip,per,VA,W,VAE,WE,PF,0,0,StatusCode
337879,168,0,1,561863,86900,7266,179589,16401,314,	379,3141,	3795,13563,0,0,0
337967,169,1,0,584484,1301,7399,6701,16403,5,	0,49,	0,0,0,0,14
338034,170,2,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
338096,171,3,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
338157,172,4,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
338219,173,5,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
ts,seq,#ID,S,V,I,Vp,Ip,per,VA,W,VAE,WE,PF,0,0,StatusCode
347873,174,0,1,562205,86431,7278,178092,16405,313,	378,3138,	3790,13607,0,0,0
347961,175,1,0,582339,1340,7391,7825,16403,5,	0,49,	0,0,0,0,14
348026,176,2,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
348088,177,3,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
348149,178,4,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
348211,179,5,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
ts,seq,#ID,S,V,I,Vp,Ip,per,VA,W,VAE,WE,PF,0,0,StatusCode
357867,180,0,1,561479,86769,7272,178329,16403,313,	379,3134,	3788,13816,0,0,0
357955,181,1,0,581723,1327,7397,7808,16403,5,	0,48,	0,0,0,0,14
358021,182,2,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
358082,183,3,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
358144,184,4,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
358205,185,5,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
ts,seq,#ID,S,V,I,Vp,Ip,per,VA,W,VAE,WE,PF,0,0,StatusCode
367861,186,0,1,563471,87272,7251,178064,16403,313,	379,3138,	3791,13816,0,0,10
367951,187,1,0,579639,1316,7378,8075,16403,4,	0,49,	0,0,0,0,14
368017,188,2,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
368078,189,3,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
368140,190,4,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
368201,191,5,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
ts,seq,#ID,S,V,I,Vp,Ip,per,VA,W,VAE,WE,PF,0,0,StatusCode
377856,192,0,1,563449,86956,7287,177858,16403,313,	378,3135,	3787,13607,0,0,0
377946,193,1,0,582542,1316,7388,7875,16401,5,	0,48,	0,0,0,0,14
378011,194,2,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
378073,195,3,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
378134,196,4,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
378195,197,5,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
ts,seq,#ID,S,V,I,Vp,Ip,per,VA,W,VAE,WE,PF,0,0,StatusCode
387850,198,0,1,557049,86701,7280,178070,16403,312,	378,3134,	3784,13860,0,0,0
387940,199,1,0,579747,1321,7410,9328,16403,5,	0,49,	0,0,0,0,14
388005,200,2,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
388067,201,3,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
388128,202,4,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
388190,203,5,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
ts,seq,#ID,S,V,I,Vp,Ip,per,VA,W,VAE,WE,PF,0,0,StatusCode
397846,204,0,1,557510,86683,7230,178618,16405,313,	377,3128,	3776,13397,0,0,10
397934,205,1,0,573616,1347,7380,7255,16403,5,	0,49,	0,0,0,0,14
398002,206,2,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
398063,207,3,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
398125,208,4,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
398186,209,5,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
ts,seq,#ID,S,V,I,Vp,Ip,per,VA,W,VAE,WE,PF,0,0,StatusCode
407840,210,0,1,556980,86512,7213,177325,16407,311,	376,3114,	3763,13694,0,0,0
407928,211,1,0,579799,1326,7377,7321,16403,5,	0,48,	0,0,0,0,14
407996,212,2,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
408057,213,3,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
408119,214,4,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
408180,215,5,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
ts,seq,#ID,S,V,I,Vp,Ip,per,VA,W,VAE,WE,PF,0,0,StatusCode
417837,216,0,1,556894,86276,7243,179137,16403,312,	375,3117,	3766,13230,0,0,10
417925,217,1,0,571842,1347,7387,7815,16403,5,	0,49,	0,0,0,0,14
417992,218,2,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
418054,219,3,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
418115,220,4,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
418177,221,5,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
ts,seq,#ID,S,V,I,Vp,Ip,per,VA,W,VAE,WE,PF,0,0,StatusCode
427831,222,0,1,561119,86821,7227,178641,16403,314,	379,3130,	3781,13563,0,0,10
427919,223,1,0,578924,1336,7393,7823,16401,5,	0,48,	0,0,0,0,14
427986,224,2,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
428048,225,3,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
428109,226,4,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
428171,227,5,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
ts,seq,#ID,S,V,I,Vp,Ip,per,VA,W,VAE,WE,PF,0,0,StatusCode
437825,228,0,1,560700,86538,7245,178579,16405,313,	377,3131,	3781,13397,0,0,0
437913,229,1,0,584586,1358,7390,7625,16403,4,	0,49,	0,0,0,0,14
437981,230,2,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
438042,231,3,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
438104,232,4,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
438165,233,5,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
ts,seq,#ID,S,V,I,Vp,Ip,per,VA,W,VAE,WE,PF,0,0,StatusCode
447821,234,0,1,561245,86795,7279,177090,16403,313,	378,3132,	3783,13607,0,0,10
447909,235,1,0,576455,1309,7399,7797,16405,5,	0,48,	0,0,0,0,14
447977,236,2,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
448038,237,3,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
448100,238,4,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
448161,239,5,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
ts,seq,#ID,S,V,I,Vp,Ip,per,VA,W,VAE,WE,PF,0,0,StatusCode
457816,240,0,1,564903,87398,7244,177369,16403,313,	379,3133,	3784,13816,0,0,10
457906,241,1,0,581933,1303,7373,8542,16403,5,	0,49,	0,0,0,0,14
457971,242,2,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
458033,243,3,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
458094,244,4,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
458156,245,5,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
ts,seq,#ID,S,V,I,Vp,Ip,per,VA,W,VAE,WE,PF,0,0,StatusCode
467810,246,0,1,558869,86710,7251,179410,16403,312,	377,3115,	3762,13650,0,0,0
467898,247,1,0,580720,1295,7368,7793,16403,5,	0,48,	0,0,0,0,14
467965,248,2,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
468027,249,3,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
468088,250,4,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
468150,251,5,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
ts,seq,#ID,S,V,I,Vp,Ip,per,VA,W,VAE,WE,PF,0,0,StatusCode
477806,252,0,1,557458,86461,7237,176882,16403,312,	377,3121,	3768,13650,0,0,10
477894,253,1,0,571943,1358,7346,7625,16403,4,	0,49,	0,0,0,0,14
477962,254,2,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
478023,255,3,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
478085,256,4,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
478146,257,5,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
ts,seq,#ID,S,V,I,Vp,Ip,per,VA,W,VAE,WE,PF,0,0,StatusCode
487800,258,0,1,559820,86936,7251,178928,16403,312,	376,3120,	3771,13440,0,0,10
487888,259,1,0,577581,1335,7375,7346,16403,5,	0,48,	0,0,0,0,14
487956,260,2,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
488017,261,3,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
488079,262,4,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
488140,263,5,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
ts,seq,#ID,S,V,I,Vp,Ip,per,VA,W,VAE,WE,PF,0,0,StatusCode
497795,264,0,1,558946,86672,7261,178337,16403,311,	376,3120,	3769,13694,0,0,0
497883,265,1,0,580413,1306,7385,7615,16403,5,	0,49,	0,0,0,0,14
497948,266,2,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
498010,267,3,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
498071,268,4,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
498132,269,5,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
ts,seq,#ID,S,V,I,Vp,Ip,per,VA,W,VAE,WE,PF,0,0,StatusCode
507787,270,0,1,557877,86541,7249,177290,16405,309,	374,3119,	3767,13783,0,0,0
507875,271,1,0,580026,1367,7392,8065,16403,5,	0,48,	0,0,0,0,14
507942,272,2,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
508004,273,3,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
508065,274,4,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
508127,275,5,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
ts,seq,#ID,S,V,I,Vp,Ip,per,VA,W,VAE,WE,PF,0,0,StatusCode
517781,276,0,1,559641,86704,7255,179666,16405,312,	377,3116,	3764,13650,0,0,10
517871,277,1,0,574734,1329,7385,8102,16403,5,	0,49,	0,0,0,0,14
517937,278,2,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
517998,279,3,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
518060,280,4,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
518121,281,5,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
ts,seq,#ID,S,V,I,Vp,Ip,per,VA,W,VAE,WE,PF,0,0,StatusCode
527777,282,0,1,560061,86544,7206,178633,16405,312,	378,3119,	3769,13860,0,0,10
527865,283,1,0,577010,1338,7394,8448,16401,5,	0,48,	0,0,0,0,14
527933,284,2,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
527994,285,3,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
528056,286,4,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
