34,0,0,10000
ts,seq,#ID,S,V,I,Vp,Ip,per,VA,W,VAE,WE,PF,0,0,StatusCode
125822,504,0,0,569679,7264,7242,62304,16436,26,	1,26,	1,2520,0,0,0
125898,505,1,1,583271,21813,7408,36429,16436,81,	98,81,	99,13752,0,0,14
125976,506,2,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
126038,507,3,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
126099,508,4,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
126160,509,5,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
ts,seq,#ID,S,V,I,Vp,Ip,per,VA,W,VAE,WE,PF,0,0,StatusCode
126822,510,0,0,567244,7202,7326,63330,16434,26,	1,26,	1,2520,0,0,0
126900,511,1,1,583228,21813,7422,36447,16436,81,	98,81,	98,13752,0,0,14
126976,512,2,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
127037,513,3,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
127098,514,4,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
127160,515,5,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
ts,seq,#ID,S,V,I,Vp,Ip,per,VA,W,VAE,WE,PF,0,0,StatusCode
127823,516,0,0,568925,7330,7214,62592,16434,26,	0,26,	0,0,0,0,0
127897,517,1,1,578226,21803,7422,34861,16438,82,	98,81,	97,12785,0,0,14
127973,518,2,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
128034,519,3,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
128096,520,4,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
128157,521,5,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
ts,seq,#ID,S,V,I,Vp,Ip,per,VA,W,VAE,WE,PF,0,0,StatusCode
128823,522,0,0,567293,6798,7269,62620,16436,26,	1,26,	1,2520,0,0,0
128901,523,1,1,583539,21822,7411,37666,16436,81,	98,82,	99,13752,0,0,14
128976,524,2,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
129038,525,3,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
129099,526,4,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
129161,527,5,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
S 0 1
ts,seq,#ID,S,V,I,Vp,Ip,per,VA,W,VAE,WE,PF,0,0,StatusCode
129824,528,0,1,552928,1638674,7236,2352283,16436,3065,	4063,3082,	4087,21336,0,0,0
129916,529,1,1,569415,21967,7410,38506,16438,80,	97,81,	98,13923,0,0,14
129992,530,2,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
130054,531,3,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
130115,532,4,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
130177,533,5,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
ts,seq,#ID,S,V,I,Vp,Ip,per,VA,W,VAE,WE,PF,0,0,StatusCode
130824,534,0,1,554025,1637464,7133,2330637,16436,5845,	7076,5844,	7074,13799,0,0,0
130918,535,1,1,570235,22053,7265,36678,16434,80,	96,80,	97,13104,0,0,14
130994,536,2,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
131055,537,3,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
131117,538,4,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
131178,539,5,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
ts,seq,#ID,S,V,I,Vp,Ip,per,VA,W,VAE,WE,PF,0,0,StatusCode
131823,540,0,1,552917,1635116,7098,2319122,16434,5833,	7056,5832,	7055,13738,0,0,0
131917,541,1,1,569697,22039,7280,36473,16436,80,	97,80,	96,13923,0,0,14
131993,542,2,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
132055,543,3,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
132116,544,4,0,0,0,123,123,30000,0,	0,0,	0,1234,0,0,10000
