2596802,1194,4,1,VRMS,569423,IRMS,7562,W,11,WE,206,14
2596864,1195,5,1,VRMS,566612,IRMS,4913,W,21,WE,405,14
2596927,1196,6,1,VRMS,572583,IRMS,11356,W,42,WE,797,14
2596993,1197,7,1,VRMS,574637,IRMS,18994,W,84,WE,1601,14
2618034,1204,4,1,VRMS,558249,IRMS,7402,W,11,WE,226,14
2618095,1205,5,1,VRMS,578250,IRMS,4974,W,21,WE,446,14
2618159,1206,6,1,VRMS,563822,IRMS,13139,W,41,WE,880,14
2618224,1207,7,1,VRMS,568447,IRMS,18966,W,83,WE,1765,14
2635821,1214,4,1,VRMS,559981,IRMS,7146,W,11,WE,190,14
2635884,1215,5,1,VRMS,572656,IRMS,4907,W,21,WE,374,14
2635948,1216,6,1,VRMS,572288,IRMS,12296,W,41,WE,736,14
2636013,1217,7,1,VRMS,564182,IRMS,19008,W,83,WE,1478,14
2652129,1224,4,1,VRMS,564718,IRMS,7500,W,11,WE,174,14
2652192,1225,5,1,VRMS,575320,IRMS,4956,W,21,WE,342,14
2652256,1226,6,1,VRMS,560779,IRMS,12204,W,41,WE,676,14
2652321,1227,7,1,VRMS,572999,IRMS,19011,W,83,WE,1354,14
2677626,1234,4,1,VRMS,558355,IRMS,7572,W,11,WE,272,14
2677688,1235,5,1,VRMS,580144,IRMS,4950,W,21,WE,536,14
2677751,1236,6,1,VRMS,561977,IRMS,11798,W,41,WE,1056,14
2677817,1237,7,1,VRMS,562722,IRMS,18990,W,83,WE,2119,14
2697719,1244,4,1,VRMS,558634,IRMS,7502,W,11,WE,215,14
2697781,1245,5,1,VRMS,579800,IRMS,4960,W,21,WE,422,14
2697844,1246,6,1,VRMS,564597,IRMS,12515,W,41,WE,832,14
2697910,1247,7,1,VRMS,564399,IRMS,19009,W,83,WE,1670,14
2712776,1254,4,1,VRMS,570314,IRMS,7719,W,11,WE,160,14
2712840,1255,5,1,VRMS,566253,IRMS,4934,W,21,WE,316,14
2712903,1256,6,1,VRMS,571359,IRMS,12337,W,42,WE,623,14
2712969,1257,7,1,VRMS,574810,IRMS,18959,W,83,WE,1250,14
2736142,1264,4,1,VRMS,565657,IRMS,7017,W,10,WE,249,14
2736205,1265,5,1,VRMS,565343,IRMS,4935,W,20,WE,489,14
2736269,1266,6,1,VRMS,570972,IRMS,10765,W,40,WE,964,14
2736334,1267,7,1,VRMS,570718,IRMS,18934,W,83,WE,1935,14
2756534,1274,4,1,VRMS,564071,IRMS,7640,W,11,WE,217,14
2756597,1275,5,1,VRMS,575246,IRMS,4917,W,21,WE,427,14
2756659,1276,6,1,VRMS,560840,IRMS,12975,W,42,WE,843,14
2756724,1277,7,1,VRMS,571594,IRMS,19009,W,83,WE,1689,14
2776348,1284,4,1,VRMS,555973,IRMS,7508,W,11,WE,212,14
2776412,1285,5,1,VRMS,580128,IRMS,4954,W,21,WE,417,14
2776475,1286,6,1,VRMS,563762,IRMS,11924,W,41,WE,821,14
2776541,1287,7,1,VRMS,562899,IRMS,19008,W,83,WE,1646,14
2797541,1294,4,1,VRMS,567198,IRMS,7477,W,11,WE,225,14
2797604,1295,5,1,VRMS,564359,IRMS,4916,W,21,WE,444,14
2797668,1296,6,1,VRMS,571017,IRMS,11143,W,42,WE,874,14
2797733,1297,7,1,VRMS,572975,IRMS,18922,W,83,WE,1756,14
2815621,1304,4,1,VRMS,558071,IRMS,7563,W,11,WE,192,14
2815684,1305,5,1,VRMS,576678,IRMS,4903,W,21,WE,378,14
2815746,1306,6,1,VRMS,560546,IRMS,12662,W,43,WE,747,14
2815811,1307,7,1,VRMS,568620,IRMS,18991,W,83,WE,1496,14
2832189,1314,4,1,VRMS,559403,IRMS,7311,W,11,WE,176,14
2832252,1315,5,1,VRMS,568490,IRMS,4937,W,21,WE,346,14
2832316,1316,6,1,VRMS,571955,IRMS,11522,W,42,WE,682,14
2832379,1317,7,1,VRMS,564985,IRMS,18918,W,83,WE,1369,14
2856630,1324,4,1,VRMS,570254,IRMS,7150,W,11,WE,260,14
2856693,1325,5,1,VRMS,566109,IRMS,4937,W,21,WE,511,14
2856755,1326,6,1,VRMS,570903,IRMS,11997,W,42,WE,1009,14
2856820,1327,7,1,VRMS,577328,IRMS,18945,W,83,WE,2023,14
2878003,1334,4,1,VRMS,562372,IRMS,7331,W,11,WE,227,14
2878066,1335,5,1,VRMS,575200,IRMS,4918,W,20,WE,447,14
2878130,1336,6,1,VRMS,558206,IRMS,10458,W,42,WE,879,14
2878193,1337,7,1,VRMS,569369,IRMS,18942,W,82,WE,1766,14
2892146,1344,4,1,VRMS,564761,IRMS,7111,W,10,WE,151,14
2892210,1345,5,1,VRMS,573614,IRMS,4950,W,21,WE,296,14
2892273,1346,6,1,VRMS,560323,IRMS,11401,W,42,WE,584,14
2892337,1347,7,1,VRMS,572024,IRMS,18981,W,82,WE,1170,14
2913945,1354,4,1,VRMS,567565,IRMS,7639,W,11,WE,232,14
2914007,1355,5,1,VRMS,566309,IRMS,4915,W,21,WE,456,14
2914070,1356,6,1,VRMS,574483,IRMS,12623,W,40,WE,901,14
2914136,1357,7,1,VRMS,574052,IRMS,18937,W,83,WE,1806,14
2937729,1364,4,1,VRMS,559175,IRMS,7657,W,11,WE,253,14
2937792,1365,5,1,VRMS,571181,IRMS,4950,W,21,WE,499,14
2937856,1366,6,1,VRMS,568918,IRMS,10409,W,40,WE,982,14
2937921,1367,7,1,VRMS,564625,IRMS,18958,W,83,WE,1973,14
2956724,1374,4,1,VRMS,559474,IRMS,6987,W,11,WE,202,14
2956785,1375,5,1,VRMS,569989,IRMS,4951,W,21,WE,398,14
2956849,1376,6,1,VRMS,570122,IRMS,10573,W,40,WE,784,14
2956914,1377,7,1,VRMS,564354,IRMS,18935,W,83,WE,1572,14
2972698,1384,4,1,VRMS,555780,IRMS,6964,W,11,WE,170,14
2972760,1385,5,1,VRMS,576507,IRMS,4929,W,21,WE,333,14
2972823,1386,6,1,VRMS,564112,IRMS,12028,W,42,WE,658,14
2972889,1387,7,1,VRMS,564318,IRMS,18972,W,83,WE,1320,14
2992060,1394,4,1,VRMS,558484,IRMS,7534,W,11,WE,205,14
2992123,1395,5,1,VRMS,571713,IRMS,4922,W,21,WE,405,14
2992187,1396,6,1,VRMS,567588,IRMS,11766,W,40,WE,798,14
2992250,1397,7,1,VRMS,562056,IRMS,18920,W,83,WE,1599,14
3016726,1404,4,1,VRMS,564404,IRMS,7324,W,11,WE,262,14
3016790,1405,5,1,VRMS,573145,IRMS,4889,W,21,WE,515,14
3016851,1406,6,1,VRMS,559636,IRMS,11824,W,40,WE,1016,14
3016916,1407,7,1,VRMS,564477,IRMS,18896,W,82,WE,2037,14
3036545,1414,4,1,VRMS,559964,IRMS,7560,W,10,WE,210,14
3036606,1415,5,1,VRMS,575826,IRMS,4919,W,21,WE,413,14
3036669,1416,6,1,VRMS,561526,IRMS,13265,W,41,WE,817,14
3036735,1417,7,1,VRMS,567852,IRMS,18929,W,83,WE,1637,14
3056635,1424,4,1,VRMS,566574,IRMS,7691,W,10,WE,214,14
3056699,1425,5,1,VRMS,566061,IRMS,4927,W,21,WE,421,14
3056760,1426,6,1,VRMS,574425,IRMS,13306,W,41,WE,829,14
3056826,1427,7,1,VRMS,572597,IRMS,18973,W,83,WE,1663,14
3076308,1434,4,1,VRMS,565068,IRMS,7480,W,10,WE,209,14
3076370,1435,5,1,VRMS,563333,IRMS,4953,W,21,WE,412,14
3076433,1436,6,1,VRMS,575042,IRMS,13246,W,41,WE,813,14
3076499,1437,7,1,VRMS,569852,IRMS,18930,W,83,WE,1630,14
3097001,1444,4,1,VRMS,557525,IRMS,7625,W,10,WE,220,14
3097065,1445,5,1,VRMS,575321,IRMS,4891,W,21,WE,433,14
3097128,1446,6,1,VRMS,565906,IRMS,12339,W,41,WE,854,14
3097194,1447,7,1,VRMS,563706,IRMS,18955,W,83,WE,1710,14
3117828,1454,4,1,VRMS,559314,IRMS,7452,W,11,WE,221,14
3117889,1455,5,1,VRMS,576277,IRMS,4957,W,21,WE,434,14
3117953,1456,6,1,VRMS,556732,IRMS,11536,W,41,WE,857,14
3118018,1457,7,1,VRMS,566692,IRMS,18968,W,83,WE,1719,14
3132063,1464,4,1,VRMS,558605,IRMS,7404,W,11,WE,151,14
3132127,1465,5,1,VRMS,562921,IRMS,4905,W,20,WE,297,14
3132190,1466,6,1,VRMS,568934,IRMS,11780,W,41,WE,585,14
3132256,1467,7,1,VRMS,563784,IRMS,18800,W,82,WE,1175,14
3156664,1474,4,1,VRMS,568437,IRMS,7309,W,11,WE,261,14
3156727,1475,5,1,VRMS,565042,IRMS,4978,W,21,WE,513,14
3156791,1476,6,1,VRMS,571363,IRMS,12610,W,41,WE,1013,14
3156854,1477,7,1,VRMS,576618,IRMS,18922,W,83,WE,2029,14
3172521,1484,4,1,VRMS,555265,IRMS,7313,W,11,WE,168,14
3172585,1485,5,1,VRMS,577198,IRMS,4927,W,21,WE,331,14
3172648,1486,6,1,VRMS,561919,IRMS,13382,W,41,WE,653,14
3172714,1487,7,1,VRMS,563829,IRMS,18931,W,82,WE,1309,14
3198107,1494,4,1,VRMS,556670,IRMS,7305,W,10,WE,272,14
3198171,1495,5,1,VRMS,575392,IRMS,4916,W,21,WE,535,14
3198232,1496,6,1,VRMS,567054,IRMS,10794,W,41,WE,1052,14
3198298,1497,7,1,VRMS,565579,IRMS,18930,W,83,WE,2113,14
3218380,1504,4,1,VRMS,558637,IRMS,7463,W,11,WE,215,14
3218442,1505,5,1,VRMS,575808,IRMS,4937,W,21,WE,423,14
3218505,1506,6,1,VRMS,559660,IRMS,12017,W,42,WE,836,14
3218571,1507,7,1,VRMS,571327,IRMS,18967,W,83,WE,1673,14


