ts,seq,#ID,S,V,I,Vp,Ip,per,VA,W,VAE,WE,PF,0,0,StatusCode
5540096,28701,1,1,VRMS,568734,IRMS,19042,W,84,WE,84,10
5541097,28711,1,1,VRMS,568197,IRMS,19033,W,84,WE,84,10
5542096,28721,1,1,VRMS,567585,IRMS,19074,W,84,WE,84,10
5543096,28731,1,1,VRMS,568037,IRMS,19020,W,84,WE,84,10
5544097,28741,1,1,VRMS,568313,IRMS,19019,W,83,WE,84,10
5545097,28751,1,1,VRMS,567768,IRMS,19043,W,84,WE,84,10
5546098,28761,1,1,VRMS,567689,IRMS,19033,W,84,WE,83,10
5547098,28771,1,1,VRMS,568196,IRMS,19027,W,84,WE,84,10
5548099,28781,1,1,VRMS,567717,IRMS,19015,W,84,WE,84,10
5549099,28791,1,1,VRMS,568037,IRMS,19007,W,84,WE,84,10
5550100,28801,1,1,VRMS,568009,IRMS,19039,W,83,WE,84,10
5551118,28811,1,1,VRMS,573270,IRMS,19051,W,84,WE,85,14
5552099,28821,1,1,VRMS,567580,IRMS,19045,W,84,WE,82,10
5553100,28831,1,1,VRMS,567409,IRMS,19030,W,84,WE,84,10
5554100,28841,1,1,VRMS,567591,IRMS,19032,W,84,WE,84,10
5555101,28851,1,1,VRMS,566354,IRMS,18994,W,83,WE,84,10
5556101,28861,1,1,VRMS,566693,IRMS,19000,W,84,WE,83,10
5557100,28871,1,1,VRMS,567115,IRMS,19023,W,83,WE,84,10
5558102,28881,1,1,VRMS,566321,IRMS,18999,W,84,WE,83,10
5559101,28891,1,1,VRMS,566163,IRMS,18952,W,83,WE,83,10
5560102,28901,1,1,VRMS,564547,IRMS,18941,W,83,WE,84,10
5561102,28911,1,1,VRMS,563313,IRMS,18943,W,83,WE,82,10
5562112,28921,1,1,VRMS,562774,IRMS,18891,W,82,WE,83,14
5563103,28931,1,1,VRMS,561881,IRMS,18880,W,83,WE,82,10
5564102,28941,1,1,VRMS,567702,IRMS,19005,W,83,WE,83,10
5565104,28951,1,1,VRMS,567624,IRMS,19021,W,83,WE,84,10
5566103,28961,1,1,VRMS,567156,IRMS,19042,W,84,WE,83,10
5567105,28971,1,1,VRMS,566952,IRMS,19013,W,84,WE,84,10
5568104,28981,1,1,VRMS,567640,IRMS,19069,W,83,WE,84,10
5569103,28991,1,1,VRMS,567389,IRMS,19007,W,84,WE,83,10
5570105,29001,1,1,VRMS,567334,IRMS,19054,W,84,WE,84,10
5571104,29011,1,1,VRMS,567651,IRMS,19035,W,84,WE,84,10
5572106,29021,1,1,VRMS,567387,IRMS,19024,W,83,WE,84,10
5573105,29031,1,1,VRMS,567222,IRMS,19007,W,84,WE,83,10
5574105,29041,1,1,VRMS,567956,IRMS,19060,W,84,WE,84,10
5575106,29051,1,1,VRMS,567893,IRMS,19023,W,84,WE,84,10
5576105,29061,1,1,VRMS,568221,IRMS,19037,W,84,WE,84,10
5577107,29071,1,1,VRMS,568349,IRMS,19048,W,84,WE,84,10
